match_id,season,team,batsman,batting_hand,runs,balls,fours,sixes,strike_rate,dismissed
843,2022,Sunrisers Hyderabad,David Warner,LHB,59,59,6,3,100.0,True
844,2022,Chennai Super Kings,MS Dhoni,RHB,56,56,8,2,100.0,True
844,2022,Chennai Super Kings,Suresh Raina,LHB,25,25,2,2,100.0,False
844,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,32,32,5,2,100.0,True
844,2022,Kolkata Knight Riders,Andre Russell,RHB,40,40,5,0,100.0,False
844,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,45,45,7,4,100.0,True
844,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,29,29,3,1,100.0,True
845,2022,Rajasthan Royals,Jos Buttler,RHB,59,59,5,4,100.0,True
845,2022,Rajasthan Royals,Sanju Samson,RHB,49,49,7,4,100.0,True
845,2022,Royal Challengers Bangalore,Virat Kohli,RHB,40,40,6,2,100.0,False
845,2022,Royal Challengers Bangalore,AB de Villiers,RHB,36,36,5,1,100.0,True
845,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,22,22,2,1,100.0,True
846,2022,Sunrisers Hyderabad,David Warner,LHB,51,51,6,2,100.0,True
846,2022,Chennai Super Kings,MS Dhoni,RHB,43,43,4,4,100.0,True
846,2022,Chennai Super Kings,Suresh Raina,LHB,27,27,4,1,100.0,False
846,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,33,33,4,2,100.0,True
847,2022,Royal Challengers Bangalore,Virat Kohli,RHB,36,36,4,3,100.0,True
847,2022,Royal Challengers Bangalore,AB de Villiers,RHB,50,50,5,3,100.0,False
847,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,32,32,3,0,100.0,True
847,2022,Gujarat Titans,Virat Kohli,RHB,42,42,5,3,100.0,True
847,2022,Gujarat Titans,Rohit Sharma,RHB,23,23,2,1,100.0,True
847,2022,Gujarat Titans,MS Dhoni,RHB,30,30,2,1,100.0,False
847,2022,Gujarat Titans,AB de Villiers,RHB,15,15,1,0,100.0,True
848,2022,Delhi Capitals,Shikhar Dhawan,LHB,49,49,4,1,100.0,True
848,2022,Delhi Capitals,Rishabh Pant,LHB,31,31,3,3,100.0,True
848,2022,Gujarat Titans,Virat Kohli,RHB,63,60,10,3,105.0,True
848,2022,Gujarat Titans,Rohit Sharma,RHB,54,54,6,3,100.0,True
848,2022,Gujarat Titans,MS Dhoni,RHB,27,27,2,1,100.0,True
848,2022,Gujarat Titans,AB de Villiers,RHB,21,21,1,0,100.0,True
849,2022,Kolkata Knight Riders,Andre Russell,RHB,36,36,4,1,100.0,True
849,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,35,35,3,1,100.0,True
849,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,34,34,4,1,100.0,False
849,2022,Mumbai Indians,Rohit Sharma,RHB,52,52,8,2,100.0,False
849,2022,Mumbai Indians,Hardik Pandya,RHB,30,30,5,3,100.0,True
849,2022,Mumbai Indians,Ishan Kishan,LHB,25,25,2,1,100.0,False
849,2022,Mumbai Indians,Quinton de Kock,LHB,19,19,2,0,100.0,False
850,2022,Delhi Capitals,Shikhar Dhawan,LHB,58,58,10,5,100.0,True
850,2022,Delhi Capitals,Rishabh Pant,LHB,40,40,7,3,100.0,True
850,2022,Rajasthan Royals,Jos Buttler,RHB,51,51,8,1,100.0,True
850,2022,Rajasthan Royals,Sanju Samson,RHB,30,30,5,2,100.0,True
851,2022,Punjab Kings,KL Rahul,RHB,46,46,7,4,100.0,True
851,2022,Punjab Kings,Chris Gayle,RHB,40,40,6,3,100.0,False
851,2022,Chennai Super Kings,MS Dhoni,RHB,56,56,6,6,100.0,True
851,2022,Chennai Super Kings,Suresh Raina,LHB,27,27,3,2,100.0,False
851,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,26,26,4,2,100.0,False
852,2022,Sunrisers Hyderabad,David Warner,LHB,38,38,6,1,100.0,True
852,2022,Gujarat Titans,Virat Kohli,RHB,55,55,9,5,100.0,True
852,2022,Gujarat Titans,Rohit Sharma,RHB,43,43,7,2,100.0,False
852,2022,Gujarat Titans,MS Dhoni,RHB,41,41,6,1,100.0,True
852,2022,Gujarat Titans,AB de Villiers,RHB,25,25,2,0,100.0,False
853,2022,Punjab Kings,KL Rahul,RHB,38,38,4,4,100.0,True
853,2022,Punjab Kings,Chris Gayle,RHB,35,35,3,2,100.0,True
853,2022,Royal Challengers Bangalore,Virat Kohli,RHB,43,43,7,2,100.0,False
853,2022,Royal Challengers Bangalore,AB de Villiers,RHB,40,40,5,1,100.0,True
853,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,25,25,3,1,100.0,True
854,2022,Sunrisers Hyderabad,David Warner,LHB,57,57,5,5,100.0,True
854,2022,Mumbai Indians,Rohit Sharma,RHB,67,60,9,6,111.67,True
854,2022,Mumbai Indians,Hardik Pandya,RHB,50,50,4,1,100.0,True
854,2022,Mumbai Indians,Ishan Kishan,LHB,32,32,5,2,100.0,True
854,2022,Mumbai Indians,Quinton de Kock,LHB,27,27,2,0,100.0,True
855,2022,Royal Challengers Bangalore,Virat Kohli,RHB,47,47,8,2,100.0,False
855,2022,Royal Challengers Bangalore,AB de Villiers,RHB,44,44,6,3,100.0,False
855,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,21,21,1,1,100.0,True
855,2022,Chennai Super Kings,MS Dhoni,RHB,45,45,6,2,100.0,True
855,2022,Chennai Super Kings,Suresh Raina,LHB,37,37,5,2,100.0,True
855,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,22,22,2,1,100.0,True
856,2022,Sunrisers Hyderabad,David Warner,LHB,42,42,6,3,100.0,False
856,2022,Chennai Super Kings,MS Dhoni,RHB,42,42,7,2,100.0,False
856,2022,Chennai Super Kings,Suresh Raina,LHB,33,33,3,1,100.0,True
856,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,27,27,2,2,100.0,True
857,2022,Sunrisers Hyderabad,David Warner,LHB,36,36,5,4,100.0,False
857,2022,Punjab Kings,KL Rahul,RHB,38,38,5,1,100.0,True
857,2022,Punjab Kings,Chris Gayle,RHB,34,34,5,1,100.0,False
858,2022,Gujarat Titans,Virat Kohli,RHB,45,45,5,4,100.0,True
858,2022,Gujarat Titans,Rohit Sharma,RHB,42,42,7,1,100.0,False
858,2022,Gujarat Titans,MS Dhoni,RHB,19,19,2,1,100.0,True
858,2022,Gujarat Titans,AB de Villiers,RHB,18,18,1,1,100.0,True
858,2022,Kolkata Knight Riders,Andre Russell,RHB,55,55,8,4,100.0,False
858,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,29,29,4,2,100.0,True
858,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,20,20,3,0,100.0,True
859,2022,Chennai Super Kings,MS Dhoni,RHB,51,51,4,3,100.0,True
859,2022,Chennai Super Kings,Suresh Raina,LHB,37,37,6,2,100.0,True
859,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,22,22,1,1,100.0,True
859,2022,Royal Challengers Bangalore,Virat Kohli,RHB,52,52,7,4,100.0,True
859,2022,Royal Challengers Bangalore,AB de Villiers,RHB,31,31,4,2,100.0,False
859,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,26,26,4,1,100.0,False
860,2022,Punjab Kings,KL Rahul,RHB,47,47,4,3,100.0,True
860,2022,Punjab Kings,Chris Gayle,RHB,35,35,4,0,100.0,True
860,2022,Gujarat Titans,Virat Kohli,RHB,40,40,3,4,100.0,False
860,2022,Gujarat Titans,Rohit Sharma,RHB,42,42,5,2,100.0,True
860,2022,Gujarat Titans,MS Dhoni,RHB,27,27,2,2,100.0,True
860,2022,Gujarat Titans,AB de Villiers,RHB,14,14,2,1,100.0,True
861,2022,Royal Challengers Bangalore,Virat Kohli,RHB,49,49,6,3,100.0,True
861,2022,Royal Challengers Bangalore,AB de Villiers,RHB,36,36,4,3,100.0,True
861,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,35,35,4,2,100.0,False
861,2022,Kolkata Knight Riders,Andre Russell,RHB,44,44,7,3,100.0,True
861,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,42,42,7,3,100.0,False
861,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,36,36,3,2,100.0,False
862,2022,Chennai Super Kings,MS Dhoni,RHB,65,60,6,4,108.33,False
862,2022,Chennai Super Kings,Suresh Raina,LHB,43,43,6,5,100.0,True
862,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,40,40,4,2,100.0,False
862,2022,Lucknow Super Giants,Virat Kohli,RHB,45,45,7,2,100.0,True
862,2022,Lucknow Super Giants,Rohit Sharma,RHB,47,47,3,5,100.0,True
862,2022,Lucknow Super Giants,MS Dhoni,RHB,35,35,4,2,100.0,False
862,2022,Lucknow Super Giants,AB de Villiers,RHB,18,18,1,1,100.0,True
863,2022,Gujarat Titans,Virat Kohli,RHB,36,36,4,2,100.0,True
863,2022,Gujarat Titans,Rohit Sharma,RHB,31,31,5,2,100.0,True
863,2022,Gujarat Titans,MS Dhoni,RHB,20,20,2,0,100.0,False
863,2022,Gujarat Titans,AB de Villiers,RHB,19,19,2,0,100.0,True
863,2022,Mumbai Indians,Rohit Sharma,RHB,62,60,10,1,103.33,True
863,2022,Mumbai Indians,Hardik Pandya,RHB,40,40,4,3,100.0,False
863,2022,Mumbai Indians,Ishan Kishan,LHB,35,35,4,2,100.0,False
863,2022,Mumbai Indians,Quinton de Kock,LHB,18,18,3,0,100.0,False
864,2022,Chennai Super Kings,MS Dhoni,RHB,45,45,7,5,100.0,False
864,2022,Chennai Super Kings,Suresh Raina,LHB,31,31,4,1,100.0,True
864,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,35,35,4,3,100.0,True
864,2022,Lucknow Super Giants,Virat Kohli,RHB,42,42,7,3,100.0,True
864,2022,Lucknow Super Giants,Rohit Sharma,RHB,47,47,6,5,100.0,True
864,2022,Lucknow Super Giants,MS Dhoni,RHB,28,28,3,1,100.0,True
864,2022,Lucknow Super Giants,AB de Villiers,RHB,17,17,3,1,100.0,False
865,2022,Chennai Super Kings,MS Dhoni,RHB,56,56,8,1,100.0,True
865,2022,Chennai Super Kings,Suresh Raina,LHB,30,30,2,1,100.0,True
865,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,29,29,2,2,100.0,True
865,2022,Royal Challengers Bangalore,Virat Kohli,RHB,48,48,3,5,100.0,True
865,2022,Royal Challengers Bangalore,AB de Villiers,RHB,55,55,8,6,100.0,False
865,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,29,29,4,2,100.0,True
866,2022,Kolkata Knight Riders,Andre Russell,RHB,41,41,5,3,100.0,True
866,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,40,40,4,2,100.0,True
866,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,25,25,2,1,100.0,False
866,2022,Gujarat Titans,Virat Kohli,RHB,43,43,7,4,100.0,True
866,2022,Gujarat Titans,Rohit Sharma,RHB,39,39,5,2,100.0,True
866,2022,Gujarat Titans,MS Dhoni,RHB,36,36,4,3,100.0,False
866,2022,Gujarat Titans,AB de Villiers,RHB,14,14,2,0,100.0,True
867,2022,Delhi Capitals,Shikhar Dhawan,LHB,35,35,3,2,100.0,True
867,2022,Delhi Capitals,Rishabh Pant,LHB,45,45,4,1,100.0,True
867,2022,Royal Challengers Bangalore,Virat Kohli,RHB,33,33,2,2,100.0,False
867,2022,Royal Challengers Bangalore,AB de Villiers,RHB,30,30,5,2,100.0,True
867,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,28,28,4,1,100.0,True
868,2022,Sunrisers Hyderabad,David Warner,LHB,38,38,4,1,100.0,True
868,2022,Royal Challengers Bangalore,Virat Kohli,RHB,44,44,5,2,100.0,True
868,2022,Royal Challengers Bangalore,AB de Villiers,RHB,29,29,2,2,100.0,True
868,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,29,29,4,3,100.0,True
869,2022,Rajasthan Royals,Jos Buttler,RHB,35,35,3,3,100.0,True
869,2022,Rajasthan Royals,Sanju Samson,RHB,38,38,5,3,100.0,False
869,2022,Kolkata Knight Riders,Andre Russell,RHB,36,36,3,2,100.0,False
869,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,39,39,4,2,100.0,True
869,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,22,22,2,1,100.0,False
870,2022,Chennai Super Kings,MS Dhoni,RHB,52,52,7,4,100.0,True
870,2022,Chennai Super Kings,Suresh Raina,LHB,31,31,4,3,100.0,True
870,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,31,31,4,1,100.0,False
870,2022,Gujarat Titans,Virat Kohli,RHB,61,60,5,1,101.67,True
870,2022,Gujarat Titans,Rohit Sharma,RHB,49,49,6,4,100.0,True
870,2022,Gujarat Titans,MS Dhoni,RHB,31,31,4,3,100.0,True
870,2022,Gujarat Titans,AB de Villiers,RHB,27,27,2,1,100.0,True
871,2022,Sunrisers Hyderabad,David Warner,LHB,35,35,5,2,100.0,False
871,2022,Punjab Kings,KL Rahul,RHB,53,53,6,5,100.0,True
871,2022,Punjab Kings,Chris Gayle,RHB,33,33,3,3,100.0,True
872,2022,Kolkata Knight Riders,Andre Russell,RHB,49,49,4,3,100.0,True
872,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,46,46,3,2,100.0,False
872,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,29,29,4,1,100.0,False
872,2022,Gujarat Titans,Virat Kohli,RHB,47,47,6,4,100.0,False
872,2022,Gujarat Titans,Rohit Sharma,RHB,52,52,7,2,100.0,True
872,2022,Gujarat Titans,MS Dhoni,RHB,31,31,2,1,100.0,False
872,2022,Gujarat Titans,AB de Villiers,RHB,20,20,3,2,100.0,True
873,2022,Royal Challengers Bangalore,Virat Kohli,RHB,44,44,4,2,100.0,True
873,2022,Royal Challengers Bangalore,AB de Villiers,RHB,29,29,3,1,100.0,True
873,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,21,21,2,0,100.0,False
873,2022,Mumbai Indians,Rohit Sharma,RHB,54,54,8,3,100.0,False
873,2022,Mumbai Indians,Hardik Pandya,RHB,27,27,3,1,100.0,True
873,2022,Mumbai Indians,Ishan Kishan,LHB,37,37,3,3,100.0,True
873,2022,Mumbai Indians,Quinton de Kock,LHB,22,22,1,2,100.0,False
874,2022,Chennai Super Kings,MS Dhoni,RHB,46,46,6,5,100.0,True
874,2022,Chennai Super Kings,Suresh Raina,LHB,29,29,3,1,100.0,True
874,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,38,38,3,1,100.0,False
874,2022,Lucknow Super Giants,Virat Kohli,RHB,60,60,7,4,100.0,False
874,2022,Lucknow Super Giants,Rohit Sharma,RHB,43,43,7,2,100.0,False
874,2022,Lucknow Super Giants,MS Dhoni,RHB,27,27,3,2,100.0,True
874,2022,Lucknow Super Giants,AB de Villiers,RHB,19,19,2,1,100.0,True
875,2022,Sunrisers Hyderabad,David Warner,LHB,56,56,5,3,100.0,True
875,2022,Kolkata Knight Riders,Andre Russell,RHB,60,60,8,4,100.0,True
875,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,34,34,3,2,100.0,True
875,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,27,27,3,1,100.0,True
876,2022,Delhi Capitals,Shikhar Dhawan,LHB,37,37,5,2,100.0,True
876,2022,Delhi Capitals,Rishabh Pant,LHB,28,28,3,2,100.0,False
876,2022,Lucknow Super Giants,Virat Kohli,RHB,62,60,10,1,103.33,True
876,2022,Lucknow Super Giants,Rohit Sharma,RHB,34,34,4,1,100.0,True
876,2022,Lucknow Super Giants,MS Dhoni,RHB,38,38,5,2,100.0,True
876,2022,Lucknow Super Giants,AB de Villiers,RHB,26,26,3,2,100.0,False
877,2022,Royal Challengers Bangalore,Virat Kohli,RHB,45,45,5,2,100.0,True
877,2022,Royal Challengers Bangalore,AB de Villiers,RHB,25,25,3,2,100.0,True
877,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,35,35,4,1,100.0,True
877,2022,Punjab Kings,KL Rahul,RHB,39,39,4,3,100.0,True
877,2022,Punjab Kings,Chris Gayle,RHB,24,24,3,1,100.0,True
878,2022,Royal Challengers Bangalore,Virat Kohli,RHB,36,36,3,1,100.0,False
878,2022,Royal Challengers Bangalore,AB de Villiers,RHB,45,45,7,1,100.0,False
878,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,31,31,4,2,100.0,True
878,2022,Mumbai Indians,Rohit Sharma,RHB,66,60,8,7,110.0,True
878,2022,Mumbai Indians,Hardik Pandya,RHB,31,31,3,2,100.0,True
878,2022,Mumbai Indians,Ishan Kishan,LHB,29,29,3,2,100.0,True
878,2022,Mumbai Indians,Quinton de Kock,LHB,19,19,2,2,100.0,False
879,2022,Mumbai Indians,Rohit Sharma,RHB,51,51,5,2,100.0,True
879,2022,Mumbai Indians,Hardik Pandya,RHB,35,35,4,3,100.0,False
879,2022,Mumbai Indians,Ishan Kishan,LHB,38,38,3,1,100.0,True
879,2022,Mumbai Indians,Quinton de Kock,LHB,18,18,3,0,100.0,True
879,2022,Royal Challengers Bangalore,Virat Kohli,RHB,45,45,7,3,100.0,True
879,2022,Royal Challengers Bangalore,AB de Villiers,RHB,49,49,6,2,100.0,True
879,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,26,26,3,0,100.0,True
880,2022,Chennai Super Kings,MS Dhoni,RHB,40,40,5,3,100.0,True
880,2022,Chennai Super Kings,Suresh Raina,LHB,40,40,5,1,100.0,True
880,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,41,41,3,2,100.0,True
880,2022,Lucknow Super Giants,Virat Kohli,RHB,52,52,8,2,100.0,True
880,2022,Lucknow Super Giants,Rohit Sharma,RHB,48,48,6,1,100.0,True
880,2022,Lucknow Super Giants,MS Dhoni,RHB,28,28,2,1,100.0,True
880,2022,Lucknow Super Giants,AB de Villiers,RHB,27,27,4,1,100.0,True
881,2022,Gujarat Titans,Virat Kohli,RHB,64,60,6,6,106.67,True
881,2022,Gujarat Titans,Rohit Sharma,RHB,46,46,6,2,100.0,True
881,2022,Gujarat Titans,MS Dhoni,RHB,29,29,3,3,100.0,False
881,2022,Gujarat Titans,AB de Villiers,RHB,27,27,4,2,100.0,False
881,2022,Delhi Capitals,Shikhar Dhawan,LHB,43,43,3,4,100.0,True
881,2022,Delhi Capitals,Rishabh Pant,LHB,46,46,4,4,100.0,True
882,2022,Rajasthan Royals,Jos Buttler,RHB,59,59,8,2,100.0,True
882,2022,Rajasthan Royals,Sanju Samson,RHB,37,37,5,2,100.0,True
882,2022,Punjab Kings,KL Rahul,RHB,43,43,6,2,100.0,True
882,2022,Punjab Kings,Chris Gayle,RHB,27,27,2,3,100.0,False
883,2022,Gujarat Titans,Virat Kohli,RHB,47,47,7,5,100.0,True
883,2022,Gujarat Titans,Rohit Sharma,RHB,36,36,3,1,100.0,True
883,2022,Gujarat Titans,MS Dhoni,RHB,31,31,3,1,100.0,True
883,2022,Gujarat Titans,AB de Villiers,RHB,18,18,2,2,100.0,True
883,2022,Delhi Capitals,Shikhar Dhawan,LHB,47,47,5,2,100.0,True
883,2022,Delhi Capitals,Rishabh Pant,LHB,38,38,3,4,100.0,True
884,2022,Chennai Super Kings,MS Dhoni,RHB,62,60,6,6,103.33,True
884,2022,Chennai Super Kings,Suresh Raina,LHB,56,56,6,5,100.0,True
884,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,43,43,5,4,100.0,True
884,2022,Punjab Kings,KL Rahul,RHB,39,39,5,2,100.0,False
884,2022,Punjab Kings,Chris Gayle,RHB,42,42,6,2,100.0,False
885,2022,Delhi Capitals,Shikhar Dhawan,LHB,52,52,7,4,100.0,True
885,2022,Delhi Capitals,Rishabh Pant,LHB,34,34,4,3,100.0,True
885,2022,Punjab Kings,KL Rahul,RHB,43,43,4,4,100.0,True
885,2022,Punjab Kings,Chris Gayle,RHB,35,35,5,3,100.0,True
886,2022,Lucknow Super Giants,Virat Kohli,RHB,36,36,5,2,100.0,True
886,2022,Lucknow Super Giants,Rohit Sharma,RHB,34,34,3,1,100.0,False
886,2022,Lucknow Super Giants,MS Dhoni,RHB,23,23,3,1,100.0,False
886,2022,Lucknow Super Giants,AB de Villiers,RHB,16,16,2,0,100.0,True
886,2022,Mumbai Indians,Rohit Sharma,RHB,64,60,9,1,106.67,False
886,2022,Mumbai Indians,Hardik Pandya,RHB,44,44,7,2,100.0,True
886,2022,Mumbai Indians,Ishan Kishan,LHB,34,34,5,2,100.0,False
886,2022,Mumbai Indians,Quinton de Kock,LHB,21,21,3,1,100.0,False
887,2022,Rajasthan Royals,Jos Buttler,RHB,37,37,3,2,100.0,True
887,2022,Rajasthan Royals,Sanju Samson,RHB,43,43,5,4,100.0,True
887,2022,Sunrisers Hyderabad,David Warner,LHB,44,44,7,2,100.0,True
888,2022,Kolkata Knight Riders,Andre Russell,RHB,38,38,3,3,100.0,True
888,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,42,42,3,2,100.0,True
888,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,21,21,3,1,100.0,True
888,2022,Delhi Capitals,Shikhar Dhawan,LHB,36,36,4,3,100.0,True
888,2022,Delhi Capitals,Rishabh Pant,LHB,26,26,3,1,100.0,True
889,2022,Royal Challengers Bangalore,Virat Kohli,RHB,38,38,5,1,100.0,True
889,2022,Royal Challengers Bangalore,AB de Villiers,RHB,42,42,7,1,100.0,True
889,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,25,25,2,2,100.0,True
889,2022,Mumbai Indians,Rohit Sharma,RHB,32,32,2,1,100.0,True
889,2022,Mumbai Indians,Hardik Pandya,RHB,42,42,6,2,100.0,False
889,2022,Mumbai Indians,Ishan Kishan,LHB,36,36,4,2,100.0,False
889,2022,Mumbai Indians,Quinton de Kock,LHB,24,24,3,1,100.0,True
890,2022,Delhi Capitals,Shikhar Dhawan,LHB,37,37,5,2,100.0,True
890,2022,Delhi Capitals,Rishabh Pant,LHB,37,37,5,4,100.0,True
890,2022,Mumbai Indians,Rohit Sharma,RHB,51,51,6,5,100.0,True
890,2022,Mumbai Indians,Hardik Pandya,RHB,34,34,5,2,100.0,True
890,2022,Mumbai Indians,Ishan Kishan,LHB,27,27,2,0,100.0,False
890,2022,Mumbai Indians,Quinton de Kock,LHB,22,22,2,2,100.0,True
891,2022,Rajasthan Royals,Jos Buttler,RHB,42,42,4,4,100.0,True
891,2022,Rajasthan Royals,Sanju Samson,RHB,24,24,2,1,100.0,True
891,2022,Sunrisers Hyderabad,David Warner,LHB,39,39,3,3,100.0,True
892,2022,Punjab Kings,KL Rahul,RHB,29,29,3,3,100.0,True
892,2022,Punjab Kings,Chris Gayle,RHB,37,37,5,3,100.0,True
892,2022,Gujarat Titans,Virat Kohli,RHB,53,53,5,3,100.0,False
892,2022,Gujarat Titans,Rohit Sharma,RHB,36,36,4,1,100.0,True
892,2022,Gujarat Titans,MS Dhoni,RHB,29,29,5,0,100.0,True
892,2022,Gujarat Titans,AB de Villiers,RHB,18,18,2,0,100.0,True
893,2022,Chennai Super Kings,MS Dhoni,RHB,44,44,4,1,100.0,True
893,2022,Chennai Super Kings,Suresh Raina,LHB,35,35,4,2,100.0,True
893,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,24,24,3,0,100.0,True
893,2022,Gujarat Titans,Virat Kohli,RHB,45,45,7,2,100.0,False
893,2022,Gujarat Titans,Rohit Sharma,RHB,26,26,4,1,100.0,True
893,2022,Gujarat Titans,MS Dhoni,RHB,30,30,2,2,100.0,True
893,2022,Gujarat Titans,AB de Villiers,RHB,18,18,2,0,100.0,True
894,2022,Kolkata Knight Riders,Andre Russell,RHB,48,48,5,3,100.0,True
894,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,26,26,3,2,100.0,True
894,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,31,31,3,1,100.0,True
894,2022,Chennai Super Kings,MS Dhoni,RHB,33,33,5,2,100.0,True
894,2022,Chennai Super Kings,Suresh Raina,LHB,34,34,3,3,100.0,True
894,2022,Chennai Super Kings,Ruturaj Gaikwad,RHB,33,33,3,3,100.0,True
895,2022,Punjab Kings,KL Rahul,RHB,37,37,5,1,100.0,True
895,2022,Punjab Kings,Chris Gayle,RHB,48,48,8,3,100.0,True
895,2022,Rajasthan Royals,Jos Buttler,RHB,44,44,5,1,100.0,True
895,2022,Rajasthan Royals,Sanju Samson,RHB,39,39,3,2,100.0,True
896,2022,Rajasthan Royals,Jos Buttler,RHB,26,26,3,0,100.0,False
896,2022,Rajasthan Royals,Sanju Samson,RHB,37,37,5,3,100.0,False
896,2022,Gujarat Titans,Virat Kohli,RHB,54,54,9,6,100.0,True
896,2022,Gujarat Titans,Rohit Sharma,RHB,37,37,3,2,100.0,True
896,2022,Gujarat Titans,MS Dhoni,RHB,28,28,3,2,100.0,True
896,2022,Gujarat Titans,AB de Villiers,RHB,15,15,1,0,100.0,True
897,2022,Punjab Kings,KL Rahul,RHB,47,47,6,3,100.0,True
897,2022,Punjab Kings,Chris Gayle,RHB,40,40,4,2,100.0,False
897,2022,Gujarat Titans,Virat Kohli,RHB,55,55,4,4,100.0,True
897,2022,Gujarat Titans,Rohit Sharma,RHB,48,48,7,4,100.0,False
897,2022,Gujarat Titans,MS Dhoni,RHB,31,31,5,1,100.0,True
897,2022,Gujarat Titans,AB de Villiers,RHB,19,19,2,2,100.0,False
898,2022,Delhi Capitals,Shikhar Dhawan,LHB,43,43,7,3,100.0,True
898,2022,Delhi Capitals,Rishabh Pant,LHB,38,38,4,3,100.0,True
898,2022,Gujarat Titans,Virat Kohli,RHB,30,30,3,2,100.0,True
898,2022,Gujarat Titans,Rohit Sharma,RHB,41,41,6,2,100.0,False
898,2022,Gujarat Titans,MS Dhoni,RHB,33,33,3,2,100.0,True
898,2022,Gujarat Titans,AB de Villiers,RHB,12,12,1,1,100.0,True
899,2022,Royal Challengers Bangalore,Virat Kohli,RHB,41,41,6,3,100.0,False
899,2022,Royal Challengers Bangalore,AB de Villiers,RHB,33,33,3,3,100.0,True
899,2022,Royal Challengers Bangalore,Faf du Plessis,RHB,28,28,3,3,100.0,False
899,2022,Kolkata Knight Riders,Andre Russell,RHB,43,43,5,0,100.0,True
899,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,40,40,6,4,100.0,False
899,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,31,31,5,2,100.0,True
900,2022,Kolkata Knight Riders,Andre Russell,RHB,40,40,7,2,100.0,True
900,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,50,50,5,2,100.0,False
900,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,24,24,2,2,100.0,True
900,2022,Rajasthan Royals,Jos Buttler,RHB,33,33,2,2,100.0,False
900,2022,Rajasthan Royals,Sanju Samson,RHB,38,38,4,1,100.0,True
901,2022,Rajasthan Royals,Jos Buttler,RHB,64,60,6,4,106.67,True
901,2022,Rajasthan Royals,Sanju Samson,RHB,37,37,5,2,100.0,False
901,2022,Kolkata Knight Riders,Andre Russell,RHB,37,37,6,3,100.0,True
901,2022,Kolkata Knight Riders,Gautam Gambhir,LHB,43,43,6,2,100.0,True
901,2022,Kolkata Knight Riders,Shreyas Iyer,RHB,21,21,2,1,100.0,True
902,2022,Punjab Kings,KL Rahul,RHB,52,52,6,1,100.0,True
902,2022,Punjab Kings,Chris Gayle,RHB,32,32,3,1,100.0,True
902,2022,Lucknow Super Giants,Virat Kohli,RHB,36,36,3,2,100.0,True
902,2022,Lucknow Super Giants,Rohit Sharma,RHB,29,29,4,2,100.0,True
902,2022,Lucknow Super Giants,MS Dhoni,RHB,21,21,3,2,100.0,False
